state,district,market,arrival_date,modal_price
Rajasthan,Ganganagar,Raisingh Nagar,2020-02-26,4941.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-02-27,4907.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-02-28,4858.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-03-02,4958.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-03-03,4967.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-03-13,4990.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-03-16,4692.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-03-17,4938.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-03-20,4756.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-01-01,5810.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-01-02,5735.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-01-04,6031.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-01-17,5395.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-01-18,5770.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-01-20,5650.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-01-24,5241.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-01-27,5312.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-02-08,5471.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-02-14,5591.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-02-15,5500.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-02-17,6000.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-02-21,5536.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-02-25,5326.0
Rajasthan,Ganganagar,Raisingh Nagar,2020-02-28,4000.0
Rajasthan,Ganganagar,Rawla,2020-01-02,5030.0
Rajasthan,Ganganagar,Rawla,2020-01-03,5027.0
Rajasthan,Ganganagar,Rawla,2020-01-04,4924.0
Rajasthan,Ganganagar,Rawla,2020-01-06,5057.0
Rajasthan,Ganganagar,Rawla,2020-01-07,5038.0
Rajasthan,Ganganagar,Rawla,2020-01-08,5050.0
Rajasthan,Ganganagar,Rawla,2020-01-09,4995.0
Rajasthan,Ganganagar,Rawla,2020-01-10,5167.0
Rajasthan,Ganganagar,Rawla,2020-01-13,5147.0
Rajasthan,Ganganagar,Rawla,2020-01-14,5131.0
Rajasthan,Ganganagar,Rawla,2020-01-15,5120.0
Rajasthan,Ganganagar,Rawla,2020-01-17,5154.0
Rajasthan,Ganganagar,Rawla,2020-01-18,5145.0
Rajasthan,Ganganagar,Rawla,2020-01-20,5138.0
Rajasthan,Ganganagar,Rawla,2020-01-21,5101.0
Rajasthan,Ganganagar,Rawla,2020-01-22,5186.0
Rajasthan,Ganganagar,Rawla,2020-01-23,5123.0
Rajasthan,Ganganagar,Rawla,2020-01-24,5120.0
Rajasthan,Ganganagar,Rawla,2020-01-25,5133.0
Rajasthan,Ganganagar,Rawla,2020-01-27,4900.0
Rajasthan,Ganganagar,Rawla,2020-01-28,4884.0
Rajasthan,Ganganagar,Rawla,2020-01-29,4948.0
Rajasthan,Ganganagar,Rawla,2020-01-30,4948.0
Rajasthan,Ganganagar,Rawla,2020-01-31,4999.0
Rajasthan,Ganganagar,Rawla,2020-02-03,4982.0
Rajasthan,Ganganagar,Rawla,2020-02-04,4867.0
Rajasthan,Ganganagar,Rawla,2020-02-07,5020.0
Rajasthan,Ganganagar,Rawla,2020-02-08,4966.0
Rajasthan,Ganganagar,Rawla,2020-02-10,4986.0
Rajasthan,Ganganagar,Rawla,2020-02-11,5001.0
Rajasthan,Ganganagar,Rawla,2020-02-12,4850.0
Rajasthan,Ganganagar,Rawla,2020-02-13,4784.0
Rajasthan,Ganganagar,Rawla,2020-02-14,4882.0
Rajasthan,Ganganagar,Rawla,2020-02-15,4751.0
Rajasthan,Ganganagar,Rawla,2020-02-17,4795.0
Rajasthan,Ganganagar,Rawla,2020-02-18,4914.0
Rajasthan,Ganganagar,Rawla,2020-02-19,4881.0
Rajasthan,Ganganagar,Rawla,2020-02-21,4850.0
Rajasthan,Ganganagar,Rawla,2020-02-22,4750.0
Rajasthan,Ganganagar,Rawla,2020-02-24,4663.0
Rajasthan,Ganganagar,Rawla,2020-02-25,4725.0
Rajasthan,Ganganagar,Rawla,2020-02-26,4815.0
Rajasthan,Ganganagar,Rawla,2020-02-27,4718.0
Rajasthan,Ganganagar,Rawla,2020-02-28,4250.0
Rajasthan,Ganganagar,Rawla,2020-02-29,4750.0
Rajasthan,Ganganagar,Rawla,2020-03-03,4600.0
Rajasthan,Ganganagar,Rawla,2020-03-04,4675.0
Rajasthan,Ganganagar,Rawla,2020-03-05,4350.0
Rajasthan,Ganganagar,Rawla,2020-03-06,4525.0
Rajasthan,Ganganagar,Rawla,2020-03-08,4275.0
Rajasthan,Ganganagar,Rawla,2020-03-11,4600.0
Rajasthan,Ganganagar,Rawla,2020-03-12,4552.0
Rajasthan,Ganganagar,Rawla,2020-03-13,4225.0
Rajasthan,Ganganagar,Rawla,2020-03-14,4000.0
Rajasthan,Ganganagar,Rawla,2020-03-16,4713.0
Rajasthan,Ganganagar,Rawla,2020-03-17,4400.0
Rajasthan,Ganganagar,Rawla,2020-03-18,4588.0
Rajasthan,Ganganagar,Rawla,2020-03-19,4113.0
Rajasthan,Ganganagar,Rawla,2020-01-03,5490.0
Rajasthan,Ganganagar,Rawla,2020-01-09,5351.0
Rajasthan,Ganganagar,Rawla,2020-01-14,5200.0
Rajasthan,Ganganagar,Rawla,2020-01-15,5325.0
Rajasthan,Ganganagar,Rawla,2020-01-18,5432.0
Rajasthan,Ganganagar,Rawla,2020-01-20,5300.0
Rajasthan,Ganganagar,Rawla,2020-01-21,5290.0
Rajasthan,Ganganagar,Rawla,2020-02-22,5540.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-01,5150.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-02,5306.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-03,5290.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-04,5200.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-06,5175.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-08,5403.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-09,5280.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-10,5300.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-11,5330.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-14,5000.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-15,5250.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-16,5250.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-17,5280.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-18,5354.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-21,5300.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-22,5075.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-23,5300.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-24,5321.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-25,5275.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-27,5291.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-29,5201.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-30,5181.0
Rajasthan,Ganganagar,Sadulshahar,2020-01-31,5222.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-03,5151.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-04,5070.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-07,5230.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-08,5241.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-10,5225.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-11,5155.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-12,5125.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-13,5191.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-14,5125.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-15,5125.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-17,5100.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-18,5090.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-19,5092.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-21,5095.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-22,5101.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-24,5010.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-25,5091.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-26,5050.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-27,5055.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-28,5100.0
Rajasthan,Ganganagar,Sadulshahar,2020-02-29,5000.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-02,5125.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-03,5125.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-04,5150.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-05,5300.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-09,5380.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-12,4461.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-13,5052.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-14,5090.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-16,5000.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-17,5015.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-18,2950.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-19,4900.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-20,4950.0
Rajasthan,Ganganagar,Sadulshahar,2020-03-21,5300.0
Rajasthan,Ganganagar,Sadulshahar,2020-04-28,5405.0
Rajasthan,Ganganagar,Sadulshahar,2020-04-29,5405.0
Rajasthan,Ganganagar,Sadulshahar,2020-04-30,5405.0
Rajasthan,Ganganagar,Sadulshahar,2020-05-08,5405.0
Rajasthan,Ganganagar,Sadulshahar,2020-05-11,5405.0
Rajasthan,Ganganagar,Sadulshahar,2020-05-12,5405.0
Rajasthan,Ganganagar,Sadulshahar,2020-05-13,5405.0
Rajasthan,Ganganagar,Sadulshahar,2020-05-16,5405.0
Rajasthan,Ganganagar,Sadulshahar,2020-05-29,5405.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-01,5200.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-02,5230.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-03,5250.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-04,5250.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-09,5200.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-11,5250.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-15,5240.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-16,5240.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-17,5240.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-18,5200.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-20,5250.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-21,5210.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-22,5200.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-23,5200.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-25,5300.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-29,5210.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-30,5200.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-31,5200.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-03,5200.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-07,5200.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-08,5250.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-10,5200.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-11,5210.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-12,5100.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-13,5150.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-17,5160.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-18,5150.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-21,5140.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-22,5170.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-24,5100.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-25,5100.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-26,5050.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-27,5080.0
Rajasthan,Ganganagar,Sri Karanpur,2020-03-02,5000.0
Rajasthan,Ganganagar,Sri Karanpur,2020-03-03,5100.0
Rajasthan,Ganganagar,Sri Karanpur,2020-03-04,5100.0
Rajasthan,Ganganagar,Sri Karanpur,2020-03-05,5102.0
Rajasthan,Ganganagar,Sri Karanpur,2020-03-12,5000.0
Rajasthan,Ganganagar,Sri Karanpur,2020-03-13,4981.0
Rajasthan,Ganganagar,Sri Karanpur,2020-03-14,4900.0
Rajasthan,Ganganagar,Sri Karanpur,2020-03-16,4900.0
Rajasthan,Ganganagar,Sri Karanpur,2020-03-17,4900.0
Rajasthan,Ganganagar,Sri Karanpur,2020-03-18,4900.0
Rajasthan,Ganganagar,Sri Karanpur,2020-03-19,4900.0
Rajasthan,Ganganagar,Sri Karanpur,2020-04-23,4450.0
Rajasthan,Ganganagar,Sri Karanpur,2020-04-27,4300.0
Rajasthan,Ganganagar,Sri Karanpur,2020-01-31,5210.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-08,5410.0
Rajasthan,Ganganagar,Sri Karanpur,2020-02-25,5200.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-03,5178.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-04,5160.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-06,5180.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-09,5238.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-14,5280.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-15,5250.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-17,5261.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-18,5315.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-20,5260.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-21,5222.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-22,5216.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-23,5270.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-24,5260.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-25,5254.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-27,5230.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-28,5230.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-29,5235.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-30,5200.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-01,5190.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-03,5119.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-04,5111.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-10,5135.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-11,5114.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-14,5040.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-15,5061.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-17,5050.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-18,5060.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-19,5050.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-21,5070.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-22,5075.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-24,5000.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-25,4990.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-26,4692.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-27,4900.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-29,4861.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-03-02,4915.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-03-11,5046.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-03-12,5000.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-03-14,4948.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-03-16,4900.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-03-17,4906.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-03-18,4835.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-03-19,4710.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-03,5511.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-06,5450.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-09,5450.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-14,5555.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-15,5500.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-17,5300.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-18,5575.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-20,5160.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-21,3873.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-22,5491.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-23,5493.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-24,5539.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-25,5595.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-27,5550.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-28,5550.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-29,5601.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-01-30,5411.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-04,5430.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-10,5495.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-11,5500.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-14,5100.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-15,5200.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-17,5300.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-18,5151.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-19,5200.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-21,5000.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-24,5130.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-26,5305.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-02-27,5200.0
Rajasthan,Ganganagar,Sri Vijayanagar,2020-03-17,5270.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-01,5261.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-02,5291.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-03,5312.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-04,5271.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-06,5170.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-07,7305.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-08,5196.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-09,5300.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-10,5300.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-11,5315.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-14,5385.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-15,5300.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-16,5211.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-17,5287.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-18,5350.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-20,5350.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-21,5302.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-22,5300.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-23,5300.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-24,5300.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-25,5300.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-27,5294.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-29,5300.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-31,5297.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-01,5200.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-03,5121.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-04,5141.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-07,5250.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-08,5231.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-10,5141.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-11,5131.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-12,5191.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-13,5200.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-14,5127.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-15,5109.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-17,5080.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-18,5031.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-19,5050.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-20,5041.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-21,5061.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-22,5061.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-24,4996.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-25,4941.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-26,4900.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-27,4901.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-28,4855.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-29,4930.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-02,5195.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-03,5065.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-04,5115.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-05,5177.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-07,5200.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-09,5378.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-12,4874.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-13,4811.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-14,4961.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-16,4958.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-17,4952.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-18,4950.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-19,4900.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-20,4776.0
Rajasthan,Ganganagar,Sriganganagar,2020-04-25,3400.0
Rajasthan,Ganganagar,Sriganganagar,2020-04-29,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-04-30,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-05-05,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-05-06,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-05-07,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-05-08,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-05-11,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-05-12,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-05-13,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-05-14,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-05-19,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-05-20,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-05-21,5405.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-01,5551.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-02,5761.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-09,5655.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-10,5671.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-11,5791.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-14,5651.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-15,5590.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-16,5683.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-17,5550.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-18,5615.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-20,5615.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-22,5685.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-24,5601.0
Rajasthan,Ganganagar,Sriganganagar,2020-01-27,5100.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-04,5706.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-07,5625.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-08,5700.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-10,5623.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-12,5360.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-13,5631.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-14,5548.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-15,5600.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-17,5591.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-18,5615.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-20,5461.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-25,5400.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-26,5441.0
Rajasthan,Ganganagar,Sriganganagar,2020-02-28,5300.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-02,5470.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-03,5570.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-07,5560.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-17,5520.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-19,5100.0
Rajasthan,Ganganagar,Sriganganagar,2020-03-20,5700.0
Rajasthan,Hanumangarh,Bhadara,2020-01-01,5140.0
Rajasthan,Hanumangarh,Bhadara,2020-01-03,5333.0
Rajasthan,Hanumangarh,Bhadara,2020-01-10,5355.0
Rajasthan,Hanumangarh,Bhadara,2020-01-21,5300.0
Rajasthan,Hanumangarh,Bhadara,2020-02-03,5315.0
Rajasthan,Hanumangarh,Bhadara,2020-02-20,5260.0
Rajasthan,Hanumangarh,Bhadara,2020-02-24,5203.0
Rajasthan,Hanumangarh,Bhadara,2020-02-26,5195.0
Rajasthan,Hanumangarh,Bhadara,2020-02-27,5158.0
Rajasthan,Hanumangarh,Bhadara,2020-03-02,3505.0
Rajasthan,Hanumangarh,Bhadara,2020-03-11,5220.0
Rajasthan,Hanumangarh,Bhadara,2020-03-12,5200.0
Rajasthan,Hanumangarh,Bhadara,2020-03-21,4975.0
Rajasthan,Hanumangarh,Goluwala,2020-01-01,5210.0
Rajasthan,Hanumangarh,Goluwala,2020-01-02,5405.0
Rajasthan,Hanumangarh,Goluwala,2020-01-03,5268.0
Rajasthan,Hanumangarh,Goluwala,2020-01-04,5270.0
Rajasthan,Hanumangarh,Goluwala,2020-01-05,5236.0
Rajasthan,Hanumangarh,Goluwala,2020-01-10,5270.0
Rajasthan,Hanumangarh,Goluwala,2020-01-12,5405.0
